country,name,releaseDate,issue,produce,theaterCount,tickets,ticketChangeRate,amounts,totalTickets,totalAmounts,start,end
韓國,王者製造,2022-12-02T00:00:00,華映娛樂股份有限公司,M LINE DISTRIBUTION,28,137,-0.850762527,31284,2109,480570,2022-12-12 00:00:00,2022-12-18 00:00:00
香港,白日青春,2023-03-31T00:00:00,采昌國際多媒體股份有限公司,PETRA Films Pte Ltd ,3,31,-0.563380282,7030,2154,480177,2023-05-01 00:00:00,2023-05-07 00:00:00
中華民國,願未央,2022-03-18T00:00:00,目宿媒體股份有限公司,目宿媒體股份有限公司,3,40,-0.493670886,9020,2254,479668,2022-04-11 00:00:00,2022-04-17 00:00:00
日本,xxxHOLiC 次元魔女,2022-08-19T00:00:00,天馬行空數位有限公司,"ASMIK ACE,INC.",22,869,-0.256629598,200889,2038,479348,2022-08-22 00:00:00,2022-08-28 00:00:00
香港,霸王別姬(數位修復版),1993-12-10T00:00:00,能率影業股份有限公司,湯臣(香港)電影有限公司,9,115,-0.593639576,27335,2038,478635,2022-04-18 00:00:00,2022-04-24 00:00:00
義大利,回不去的那座山,2023-07-15T00:00:00,海鵬影業有限公司,VISION DISTRIBUTION S.p.A.,11,422,-0.5472103,89130,2253,478068,2023-08-07 00:00:00,2023-08-13 00:00:00
美國,生命理賠師,2022-03-04T00:00:00,車庫娛樂股份有限公司,"WILW HOLDINGS,LLC",2,3,-0.974576271,520,2127,478030,2022-03-21 00:00:00,2022-03-27 00:00:00
香港,闔家辣,2022-07-22T00:00:00,香港商甲上娛樂有限公司台灣分公司,"金銀島製作有限公司,天下一電影製作有限公司,寰亞電影製作有限公司,香港電影發展基金",2,29,-0.712871287,7050,2012,477561,2022-08-15 00:00:00,2022-08-21 00:00:00
美國,生命理賠師,2022-03-04T00:00:00,車庫娛樂股份有限公司,"WILW HOLDINGS,LLC",18,118,-0.872707659,26665,2124,477510,2022-03-14 00:00:00,2022-03-20 00:00:00
義大利,禁忌的畫像：卡拉瓦喬之影,2023-05-26T00:00:00,海鵬影業有限公司,WILD BUNCH INTERNATIONAL,9,382,-0.642990654,84213,2148,476632,2023-06-05 00:00:00,2023-06-11 00:00:00
日本,七五計劃,2022-09-08T00:00:00,天馬行空數位有限公司,URBAN SALES. s.a.s (“US”),1,21,-0.461538462,2490,2243,476515,2023-04-03 00:00:00,2023-04-09 00:00:00
日本,螢火蟲之墓,2022-07-08T00:00:00,香港商甲上娛樂有限公司台灣分公司,"TOHO CO,LTD",14,679,-0.128369705,175311,1818,475064,2022-07-18 00:00:00,2022-07-24 00:00:00
日本,七五計劃,2022-09-08T00:00:00,天馬行空數位有限公司,URBAN SALES. s.a.s (“US”),1,39,0.444444444,4467,2222,474025,2023-03-27 00:00:00,2023-04-02 00:00:00
日本,婚顧女王,2022-07-15T00:00:00,中影股份有限公司,"松竹 株式會社  Shochiku Co.,Ltd.",2,140,0.647058824,28660,2140,474007,2022-09-19 00:00:00,2022-09-25 00:00:00
中華民國,我記得,2021-12-24T00:00:00,目宿媒體股份有限公司,目宿媒體股份有限公司,1,41,1,3550,2211,473663,2022-10-24 00:00:00,2022-10-30 00:00:00
香港,白日青春,2023-03-31T00:00:00,采昌國際多媒體股份有限公司,PETRA Films Pte Ltd ,5,71,-0.620320856,16430,2123,473147,2023-04-24 00:00:00,2023-04-30 00:00:00
美國,金甲部隊,2022-08-26T00:00:00,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,18,1006,0.106710671,245275,1915,472580,2022-08-29 00:00:00,2022-09-04 00:00:00
中華民國,大俠胡金銓 第二部曲—斷腸人在天涯,2022-09-03T00:00:00,華映娛樂股份有限公司,"華映娛樂股份有限公司,七霞電影有限公司",3,238,1,52410,2192,472555,2022-10-17 00:00:00,2022-10-23 00:00:00
法國,友你才精彩,2022-04-15T00:00:00,威視股份有限公司,ELLE DRIVER SAS,1,13,-0.723404255,2080,2300,472026,2022-07-11 00:00:00,2022-07-17 00:00:00
中華民國,大俠胡金銓 第一部曲—先知曾經來過,2022-09-03T00:00:00,華映娛樂股份有限公司,"華映娛樂股份有限公司,七霞電影有限公司",2,241,1,53020,2187,471720,2022-10-10 00:00:00,2022-10-16 00:00:00
日本,蒲公英,2022-12-02T00:00:00,台北双喜電影發行股份有限公司,"Itami Productions Co., Ltd.",1,45,8,10175,2105,470663,2023-10-09 00:00:00,2023-10-15 00:00:00
中華民國,願未央,2022-03-18T00:00:00,目宿媒體股份有限公司,目宿媒體股份有限公司,4,79,-0.788770053,16735,2214,470648,2022-04-04 00:00:00,2022-04-10 00:00:00
韓國,親切的金子,2018-05-25T00:00:00,車庫娛樂股份有限公司,CJ E&M CORPORATION,9,187,1,41807,2120,470580,2023-06-12 00:00:00,2023-06-18 00:00:00
香港,闔家辣,2022-07-22T00:00:00,香港商甲上娛樂有限公司台灣分公司,"金銀島製作有限公司,天下一電影製作有限公司,寰亞電影製作有限公司,香港電影發展基金",5,101,-0.579166667,23135,1983,470511,2022-08-08 00:00:00,2022-08-14 00:00:00
中華民國,我記得,2021-12-24T00:00:00,目宿媒體股份有限公司,目宿媒體股份有限公司,1,2,-0.714285714,420,2170,470113,2022-05-09 00:00:00,2022-05-15 00:00:00
德國,淨化論,2023-06-21T00:00:00,海鵬影業有限公司,Telepool GmbH,11,259,-0.674623116,58990,2052,470112,2023-07-03 00:00:00,2023-07-09 00:00:00
法國,友你才精彩,2022-04-15T00:00:00,威視股份有限公司,ELLE DRIVER SAS,1,47,0,7520,2287,469946,2022-07-04 00:00:00,2022-07-10 00:00:00
中華民國,我記得,2021-12-24T00:00:00,目宿媒體股份有限公司,目宿媒體股份有限公司,1,7,-0.461538462,1680,2168,469693,2022-05-02 00:00:00,2022-05-08 00:00:00
日本,七五計劃,2022-09-08T00:00:00,天馬行空數位有限公司,URBAN SALES. s.a.s (“US”),1,27,1,3317,2183,469558,2023-03-20 00:00:00,2023-03-26 00:00:00
泰國,凱蒂超殺女,2023-11-02T00:00:00,采昌國際多媒體股份有限公司,THONGKHAM FILMS,44,565,-0.626075447,126288,2076,468464,2023-11-06 00:00:00,2023-11-12 00:00:00
中華民國,我記得,2021-12-24T00:00:00,目宿媒體股份有限公司,目宿媒體股份有限公司,1,13,-0.315789474,3415,2161,468013,2022-04-25 00:00:00,2022-05-01 00:00:00
英國,算牌手,2021-09-17T00:00:00,薩摩亞商雄讚股份有限公司台灣分公司,HANWAY FILMS LIMITED,1,21,-0.820512821,3360,2609,466880,2022-01-10 00:00:00,2022-01-16 00:00:00
法國,燃燒的玫瑰,2023-05-05T00:00:00,中影股份有限公司,Gaumont S.A.,1,47,-0.598290598,11090,2162,466353,2023-07-10 00:00:00,2023-07-16 00:00:00
日本,七五計劃,2022-09-08T00:00:00,天馬行空數位有限公司,URBAN SALES. s.a.s (“US”),1,50,1,14000,2156,466241,2022-12-05 00:00:00,2022-12-11 00:00:00
美國,獵殺戰場,2022-03-18T00:00:00,峻龍國際有限公司,"Fandom Holdings,LLC.",3,210,6.777777778,21151,2520,465619,2022-06-27 00:00:00,2022-07-03 00:00:00
香港,暗殺風暴,2023-08-25T00:00:00,華映國際文創股份有限公司,"銀都機構有限公司,新聯華娛樂集團有限公司,廣東昇格傳媒股份有限公司,上海淘票票影視文化有限公司,北京新益影視文化傳播有限公司,愛奇藝影業（北京）有限公司,怡俊有限公司,北京無限自在文化傳媒股份有限公司,北京暢想新影影業有限公司,廣東國奧影業有限公司,駿和影業務（北京）有限公司,南京博遠影視傳媒有限公司,河南典潤文化傳媒有限公司,上海源納影業有限公司,杭州銀酷文化傳媒有限公司,夢想沙龍娛樂文化投資有限公司,江蘇六喜文化傳媒有限公司,雲南金彩視界影業股份有限公司",47,913,-0.120423892,216093,1951,465507,2023-08-28 00:00:00,2023-09-03 00:00:00
美國,火線埋伏,2023-03-03T00:00:00,采昌國際多媒體股份有限公司,ATRIUM PRODUCTIONS KFT.,14,187,-0.747638327,41090,2027,465478,2023-03-13 00:00:00,2023-03-19 00:00:00
日本,葬禮,2022-11-25T00:00:00,台北双喜電影發行股份有限公司,"Itami Productions Co., Ltd.",1,34,3.857142857,6605,2122,464610,2023-10-09 00:00:00,2023-10-15 00:00:00
中華民國,我記得,2021-12-24T00:00:00,目宿媒體股份有限公司,目宿媒體股份有限公司,2,19,-0.693548387,4270,2148,464598,2022-04-18 00:00:00,2022-04-24 00:00:00
英國,算牌手,2021-09-17T00:00:00,薩摩亞商雄讚股份有限公司台灣分公司,HANWAY FILMS LIMITED,3,117,-0.319767442,14330,2588,463520,2022-01-03 00:00:00,2022-01-09 00:00:00
泰國,愛情需要編劇,2022-11-18T00:00:00,采昌國際多媒體股份有限公司,M PICTURES COMPANY LIMITED,35,651,-0.536654804,148162,2056,463297,2022-11-21 00:00:00,2022-11-27 00:00:00
法國,正發生,2022-09-30T00:00:00,好威映象有限公司,Wild Bunch International,18,1360,0.988304094,309254,2044,463292,2022-10-03 00:00:00,2022-10-09 00:00:00
芬蘭,鬼雙胞,2022-05-20T00:00:00,采昌國際多媒體股份有限公司,FILM CONSTELLATION LTD.,36,851,-0.194128788,205757,1907,462834,2022-05-23 00:00:00,2022-05-29 00:00:00
法國,友你才精彩,2022-04-15T00:00:00,威視股份有限公司,ELLE DRIVER SAS,2,47,-0.373333333,6697,2240,462426,2022-06-27 00:00:00,2022-07-03 00:00:00
中華民國,再見列寧！,2003-12-12T00:00:00,海鵬影業有限公司,Bavaria Media International A division of Bavaria Media GmbH,11,406,-0.572181243,91325,2081,462402,2022-03-21 00:00:00,2022-03-27 00:00:00
英國,如果驢知道,2022-12-02T00:00:00,香港商甲上娛樂有限公司台灣分公司,HANWAY FILMS LIMITED,11,418,-0.549568966,95951,1937,462298,2022-12-12 00:00:00,2022-12-18 00:00:00
日本,斷捨離天堂,2023-09-15T00:00:00,中影股份有限公司,The Klockworx Co. Ltd.,1,91,0.011111111,21750,2060,461500,2023-11-13 00:00:00,2023-11-19 00:00:00
日本,蒲公英,2022-12-02T00:00:00,台北双喜電影發行股份有限公司,"Itami Productions Co., Ltd.",1,5,1,1010,2060,460488,2023-10-02 00:00:00,2023-10-08 00:00:00
中華民國,我記得,2021-12-24T00:00:00,目宿媒體股份有限公司,目宿媒體股份有限公司,6,62,-0.762452107,14255,2129,460328,2022-04-11 00:00:00,2022-04-17 00:00:00
法國,拆彈倒數30分鐘,2022-09-23T00:00:00,仲業股份有限公司,wide,1,17,-0.645833333,935,2479,460111,2022-12-19 00:00:00,2022-12-25 00:00:00
美國,俠探特攻：贖罪行動,2022-12-09T00:00:00,車庫娛樂股份有限公司,RELAY MOTION KFT.,2,144,0.777777778,32080,2001,459743,2022-12-26 00:00:00,2023-01-01 00:00:00
日本,蒲公英,2022-12-02T00:00:00,台北双喜電影發行股份有限公司,"Itami Productions Co., Ltd.",1,24,-0.757575758,5030,2055,459478,2023-09-04 00:00:00,2023-09-10 00:00:00
法國,拆彈倒數30分鐘,2022-09-23T00:00:00,仲業股份有限公司,wide,1,48,-0.225806452,2640,2462,459176,2022-12-12 00:00:00,2022-12-18 00:00:00
德國,PINA,2022-06-02T00:00:00,香港商甲上娛樂有限公司台灣分公司,HANWAY FILMS LIMITED,10,836,0.04109589,234982,1639,458953,2022-06-06 00:00:00,2022-06-12 00:00:00
泰國,天生一對2 大電影：再續前緣,2023-03-10T00:00:00,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,Joint Venture Destiny The Movie,4,33,-0.682692308,7900,1777,458246,2023-03-27 00:00:00,2023-04-02 00:00:00
中華民國,機甲英雄 劇場版 我與我等於無限大(國語版),2023-08-04T00:00:00,提恩傳媒實業有限公司,鈊象電子股份有限公司,10,818,-0.246777164,198544,1904,458068,2023-08-07 00:00:00,2023-08-13 00:00:00
日本,葬禮,2022-11-25T00:00:00,台北双喜電影發行股份有限公司,"Itami Productions Co., Ltd.",1,7,1,1655,2088,458005,2023-10-02 00:00:00,2023-10-08 00:00:00
香港,白日青春,2023-03-31T00:00:00,采昌國際多媒體股份有限公司,PETRA Films Pte Ltd ,10,187,-0.286259542,42660,2052,456717,2023-04-17 00:00:00,2023-04-23 00:00:00
法國,拆彈倒數30分鐘,2022-09-23T00:00:00,仲業股份有限公司,wide,1,62,-0.215189873,3410,2414,456536,2022-12-05 00:00:00,2022-12-11 00:00:00
香港,媽的星寵兒,2022-09-02T00:00:00,英屬維京群島商高捷全球開發有限公司 台灣分公司,"英皇影業有限公司 , 英皇娛樂(香港)有限公司 , 香港電影發展基金 ",1,6,-0.785714286,660,1906,456510,2022-12-05 00:00:00,2022-12-11 00:00:00
日本,葬禮,2022-11-25T00:00:00,台北双喜電影發行股份有限公司,"Itami Productions Co., Ltd.",1,15,-0.347826087,3055,2081,456350,2023-09-04 00:00:00,2023-09-10 00:00:00
香港,媽的星寵兒,2022-09-02T00:00:00,英屬維京群島商高捷全球開發有限公司 台灣分公司,"英皇影業有限公司 , 英皇娛樂(香港)有限公司 , 香港電影發展基金 ",1,28,0.166666667,3130,1900,455850,2022-11-28 00:00:00,2022-12-04 00:00:00
日本,夏日幽靈,2022-01-28T00:00:00,車庫娛樂股份有限公司,AVEX PICTURES INC.,20,922,0.030167598,231765,1817,455794,2022-01-31 00:00:00,2022-02-06 00:00:00
法國,友你才精彩,2022-04-15T00:00:00,威視股份有限公司,ELLE DRIVER SAS,2,75,-0.385245902,6166,2193,455729,2022-06-20 00:00:00,2022-06-26 00:00:00
法國,燃燒的玫瑰,2023-05-05T00:00:00,中影股份有限公司,Gaumont S.A.,1,117,0.103773585,25270,2115,455263,2023-07-03 00:00:00,2023-07-09 00:00:00
日本,蒲公英,2022-12-02T00:00:00,台北双喜電影發行股份有限公司,"Itami Productions Co., Ltd.",1,99,0.65,20720,2031,454448,2023-08-28 00:00:00,2023-09-03 00:00:00
韓國,霹靂油俠,2021-10-01T00:00:00,海樂影業股份有限公司,"FINECUT CO.,LTD.",2,22,-0.848275862,3270,2688,454306,2021-12-27 00:00:00,2022-01-02 00:00:00
烏克蘭,格列佛遊記：重返小人國,2022-08-26T00:00:00,可樂藝術文創股份有限公司,All Rights Entertainment.Ltd,37,799,-0.392395437,184696,1945,454183,2022-08-29 00:00:00,2022-09-04 00:00:00
韓國,陰影下的她,2023-05-12T00:00:00,華映國際文創股份有限公司,"FINECUT CO., LTD.",2,4,-0.913043478,950,1946,453930,2023-06-05 00:00:00,2023-06-11 00:00:00
中華民國,願未央,2022-03-18T00:00:00,目宿媒體股份有限公司,目宿媒體股份有限公司,13,374,-0.570114943,80125,2135,453913,2022-03-28 00:00:00,2022-04-03 00:00:00
日本,葬禮,2022-11-25T00:00:00,台北双喜電影發行股份有限公司,"Itami Productions Co., Ltd.",1,23,-0.806722689,4925,2066,453295,2023-08-28 00:00:00,2023-09-03 00:00:00
法國,拆彈倒數30分鐘,2022-09-23T00:00:00,仲業股份有限公司,wide,1,79,-0.414814815,4345,2352,453126,2022-11-28 00:00:00,2022-12-04 00:00:00
韓國,陰影下的她,2023-05-12T00:00:00,華映國際文創股份有限公司,"FINECUT CO., LTD.",3,46,-0.697368421,11203,1942,452980,2023-05-29 00:00:00,2023-06-04 00:00:00
中華民國,徘徊年代,2022-07-22T00:00:00,光元體影藝有限公司,"光元體影藝有限公司,傳影互動股份有限公司",8,776,0.186544343,172890,2005,452815,2022-08-01 00:00:00,2022-08-07 00:00:00
香港,媽的星寵兒,2022-09-02T00:00:00,英屬維京群島商高捷全球開發有限公司 台灣分公司,"英皇影業有限公司 , 英皇娛樂(香港)有限公司 , 香港電影發展基金 ",1,24,0.263157895,2857,1872,452720,2022-11-21 00:00:00,2022-11-27 00:00:00
日本,天才狂歡派對：首部曲,2022-11-01T00:00:00,光年映畫有限公司," Beyond C. Co., Ltd.",20,788,-0.027160494,200160,1773,452331,2022-11-21 00:00:00,2022-11-27 00:00:00
日本,七五計劃,2022-09-08T00:00:00,天馬行空數位有限公司,URBAN SALES. s.a.s (“US”),1,29,0.115384615,4640,2106,452241,2022-11-14 00:00:00,2022-11-20 00:00:00
英國,伊恩•麥克連 80歲個人秀巡迴演出（英國國家劇院現場）,2022-06-11T00:00:00,威秀影城股份有限公司,Royal National Theatre,2,33,-0.848623853,23280,656,451660,2022-08-29 00:00:00,2022-09-04 00:00:00
香港,霸王別姬(數位修復版),1993-12-10T00:00:00,能率影業股份有限公司,湯臣(香港)電影有限公司,15,283,-0.682735426,66595,1923,451300,2022-04-11 00:00:00,2022-04-17 00:00:00
美國,生命理賠師,2022-03-04T00:00:00,車庫娛樂股份有限公司,"WILW HOLDINGS,LLC",46,927,-0.140871177,206286,2006,450845,2022-03-07 00:00:00,2022-03-13 00:00:00
中華民國,教練,2022-05-27T00:00:00,佳映娛樂國際股份有限公司,"想映電影有限公司,佳映娛樂國際股份有限公司",2,223,-0.4425,46480,2070,450466,2022-06-27 00:00:00,2022-07-03 00:00:00
泰國,天生一對2 大電影：再續前緣,2023-03-10T00:00:00,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,Joint Venture Destiny The Movie,9,104,-0.871127633,27075,1744,450346,2023-03-20 00:00:00,2023-03-26 00:00:00
韓國,花路阿朱媽,2022-12-23T00:00:00,采昌國際多媒體股份有限公司,REDIANCE,16,885,-0.242294521,194128,2053,450344,2022-12-26 00:00:00,2023-01-01 00:00:00
芬蘭,反恐行動：獨立日,2022-02-18T00:00:00,原創娛樂股份有限公司,REinvent Studios International Sales,1,10,-0.736842105,1500,2086,450008,2022-05-30 00:00:00,2022-06-05 00:00:00
香港,媽的星寵兒,2022-09-02T00:00:00,英屬維京群島商高捷全球開發有限公司 台灣分公司,"英皇影業有限公司 , 英皇娛樂(香港)有限公司 , 香港電影發展基金 ",1,19,-0.586956522,3040,1848,449863,2022-11-14 00:00:00,2022-11-20 00:00:00
法國,友你才精彩,2022-04-15T00:00:00,威視股份有限公司,ELLE DRIVER SAS,2,122,0.355555556,8839,2118,449563,2022-06-13 00:00:00,2022-06-19 00:00:00
韓國,王者製造,2022-12-02T00:00:00,華映娛樂股份有限公司,M LINE DISTRIBUTION,33,918,-0.129032258,205176,1972,449286,2022-12-05 00:00:00,2022-12-11 00:00:00
英國,算牌手,2021-09-17T00:00:00,薩摩亞商雄讚股份有限公司台灣分公司,HANWAY FILMS LIMITED,4,172,0.323076923,15385,2471,449190,2021-12-27 00:00:00,2022-01-02 00:00:00
法國,拆彈倒數30分鐘,2022-09-23T00:00:00,仲業股份有限公司,wide,2,135,-0.0625,9945,2273,448781,2022-11-21 00:00:00,2022-11-27 00:00:00
芬蘭,反恐行動：獨立日,2022-02-18T00:00:00,原創娛樂股份有限公司,REinvent Studios International Sales,1,38,1.375,6060,2076,448508,2022-05-23 00:00:00,2022-05-29 00:00:00
日本,葬禮,2022-11-25T00:00:00,台北双喜電影發行股份有限公司,"Itami Productions Co., Ltd.",1,119,2.606060606,25190,2043,448370,2023-08-21 00:00:00,2023-08-27 00:00:00
日本,七五計劃,2022-09-08T00:00:00,天馬行空數位有限公司,URBAN SALES. s.a.s (“US”),1,26,1,4160,2077,447601,2022-11-07 00:00:00,2022-11-13 00:00:00
香港,闔家辣,2022-07-22T00:00:00,香港商甲上娛樂有限公司台灣分公司,"金銀島製作有限公司,天下一電影製作有限公司,寰亞電影製作有限公司,香港電影發展基金",16,240,-0.716646989,55733,1882,447376,2022-08-01 00:00:00,2022-08-07 00:00:00
香港,媽的星寵兒,2022-09-02T00:00:00,英屬維京群島商高捷全球開發有限公司 台灣分公司,"英皇影業有限公司 , 英皇娛樂(香港)有限公司 , 香港電影發展基金 ",1,46,0.642857143,7360,1829,446823,2022-11-07 00:00:00,2022-11-13 00:00:00
日本,指尖上綻放的愛,2023-05-05T00:00:00,威視股份有限公司,GAGA CORPORATION,1,9,-0.7,990,2165,446100,2023-11-20 00:00:00,2023-11-26 00:00:00
中華民國,我記得,2021-12-24T00:00:00,目宿媒體股份有限公司,目宿媒體股份有限公司,10,261,-0.683252427,57205,2067,446073,2022-04-04 00:00:00,2022-04-10 00:00:00
法國,摘星甜點王,2023-05-19T00:00:00,薩摩亞商雄讚股份有限公司台灣分公司,FRANCE TELEVISIONS DISTRIBUTION,20,913,-0.054865424,209730,1879,446044,2023-05-22 00:00:00,2023-05-28 00:00:00
西班牙,雙子謀殺案：白城之寂,2022-04-01T00:00:00,車庫娛樂股份有限公司,"FILM FACTORY ENTERTAINMENT,S.L.",12,27,-0.972533062,6065,1902,445519,2022-04-11 00:00:00,2022-04-17 00:00:00
美國,喜悅：達賴喇嘛遇見屠圖主教,2022-07-22T00:00:00,佳映娛樂國際股份有限公司,"ro*co films international, llc",21,1642,13.66071429,384517,1904,445517,2022-08-01 00:00:00,2022-08-07 00:00:00
日本,婚顧女王,2022-07-15T00:00:00,中影股份有限公司,"松竹 株式會社  Shochiku Co.,Ltd.",1,85,0.049382716,19330,2000,445347,2022-09-12 00:00:00,2022-09-18 00:00:00
日本,指尖上綻放的愛,2023-05-05T00:00:00,威視股份有限公司,GAGA CORPORATION,1,30,0.153846154,3100,2156,445110,2023-11-13 00:00:00,2023-11-19 00:00:00
日本,睡著也好醒來也罷,2018-09-21T00:00:00,東昊影業有限公司,(法國)MK2,1,7,-0.416666667,1540,1968,445041,2022-04-04 00:00:00,2022-04-10 00:00:00
美國,獵殺戰場,2022-03-18T00:00:00,峻龍國際有限公司,"Fandom Holdings,LLC.",1,27,1.7,2930,2310,444468,2022-06-20 00:00:00,2022-06-26 00:00:00
日本,睡著也好醒來也罷,2018-09-21T00:00:00,東昊影業有限公司,(法國)MK2,2,12,-0.75,2540,1961,443501,2022-03-28 00:00:00,2022-04-03 00:00:00
日本,七五計劃,2022-09-08T00:00:00,天馬行空數位有限公司,URBAN SALES. s.a.s (“US”),1,24,-0.717647059,5550,2051,443441,2022-10-03 00:00:00,2022-10-09 00:00:00
中華民國,文林銀行,2021-11-12T00:00:00,視納華仁文化傳播股份有限公司,視納華仁文化傳播股份有限公司,1,44,1,10120,1928,442845,2022-01-17 00:00:00,2022-01-23 00:00:00
西班牙,平行母親,2022-03-04T00:00:00,傳影互動股份有限公司,BATRAX ENTERTAINMENT B.V.,13,438,-0.466504263,98683,2034,442543,2022-03-14 00:00:00,2022-03-20 00:00:00
芬蘭,反恐行動：獨立日,2022-02-18T00:00:00,原創娛樂股份有限公司,REinvent Studios International Sales,1,16,-0.058823529,2720,2038,442448,2022-05-16 00:00:00,2022-05-22 00:00:00
美國,上流謀殺案,2023-05-05T00:00:00,仲業股份有限公司,ACE Entertainment Films Inc,1,20,-0.534883721,2510,2370,442112,2023-09-25 00:00:00,2023-10-01 00:00:00
日本,指尖上綻放的愛,2023-05-05T00:00:00,威視股份有限公司,GAGA CORPORATION,1,26,1,2860,2126,442010,2023-11-06 00:00:00,2023-11-12 00:00:00
韓國,陰影下的她,2023-05-12T00:00:00,華映國際文創股份有限公司,"FINECUT CO., LTD.",24,152,-0.780663781,35193,1896,441777,2023-05-22 00:00:00,2023-05-28 00:00:00
美國,獵殺戰場,2022-03-18T00:00:00,峻龍國際有限公司,"Fandom Holdings,LLC.",1,10,-0.666666667,550,2283,441538,2022-06-13 00:00:00,2022-06-19 00:00:00
香港,正義迴廊,2022-12-30T00:00:00,香港商甲上娛樂有限公司台灣分公司,"美亞電影製作有限公司,一劇之本有限公司,香港電影發展基金",15,1061,0.339646465,262186,1773,441491,2023-01-02 00:00:00,2023-01-08 00:00:00
美國,獵殺戰場,2022-03-18T00:00:00,峻龍國際有限公司,"Fandom Holdings,LLC.",1,30,-0.6,1650,2273,440988,2022-06-06 00:00:00,2022-06-12 00:00:00
中華民國,溟溟,2023-06-16T00:00:00,犢影制作電影有限公司,犢影制作電影有限公司##馬棋朵數位影像製作有限公司##華映娛樂股份有限公司##海王天璽文化傳媒股份有限公司,29,990,-0.085027726,240930,1827,440961,2023-06-19 00:00:00,2023-06-25 00:00:00
日本,睡著也好醒來也罷,2018-09-21T00:00:00,東昊影業有限公司,(法國)MK2,2,48,2.2,14490,1949,440961,2022-03-21 00:00:00,2022-03-27 00:00:00
法國,友你才精彩,2022-04-15T00:00:00,威視股份有限公司,ELLE DRIVER SAS,2,90,1,6509,1996,440724,2022-06-06 00:00:00,2022-06-12 00:00:00
日本,SSSS.DYNAZENON 劇場總集篇,2023-06-30T00:00:00,車庫娛樂股份有限公司,RELAY MOTION KFT.,9,30,-0.941176471,7250,1814,440076,2023-07-10 00:00:00,2023-07-16 00:00:00
瑞典,開羅謀殺案,2023-02-10T00:00:00,海鵬影業有限公司,MEMENTO INTERNATIONAL,1,2,-0.969230769,290,2078,440031,2023-03-06 00:00:00,2023-03-12 00:00:00
香港,燈火闌珊,2023-04-14T00:00:00,香港商甲上娛樂有限公司台灣分公司,燈火闌珊有限公司,27,916,-0.10459433,202153,1939,439852,2023-04-17 00:00:00,2023-04-23 00:00:00
日本,斷捨離天堂,2023-09-15T00:00:00,中影股份有限公司,The Klockworx Co. Ltd.,1,90,0.022727273,21380,1969,439750,2023-11-06 00:00:00,2023-11-12 00:00:00
瑞典,開羅謀殺案,2023-02-10T00:00:00,海鵬影業有限公司,MEMENTO INTERNATIONAL,5,65,-0.830729167,14020,2076,439741,2023-02-27 00:00:00,2023-03-05 00:00:00
芬蘭,反恐行動：獨立日,2022-02-18T00:00:00,原創娛樂股份有限公司,REinvent Studios International Sales,1,17,-0.690909091,1947,2022,439728,2022-05-09 00:00:00,2022-05-15 00:00:00
美國,上流謀殺案,2023-05-05T00:00:00,仲業股份有限公司,ACE Entertainment Films Inc,1,43,-0.516853933,5400,2350,439602,2023-09-18 00:00:00,2023-09-24 00:00:00
香港,媽的星寵兒,2022-09-02T00:00:00,英屬維京群島商高捷全球開發有限公司 台灣分公司,"英皇影業有限公司 , 英皇娛樂(香港)有限公司 , 香港電影發展基金 ",1,28,1,4480,1783,439463,2022-10-31 00:00:00,2022-11-06 00:00:00
日本,燕尾蝶：數位經典版,2021-07-14T00:00:00,光年映畫有限公司,PONY CANYON INC.,2,12,-0.853658537,2820,2005,439461,2023-08-28 00:00:00,2023-09-03 00:00:00
西班牙,雙子謀殺案：白城之寂,2022-04-01T00:00:00,車庫娛樂股份有限公司,"FILM FACTORY ENTERTAINMENT,S.L.",31,983,0.102017937,226469,1875,439454,2022-04-04 00:00:00,2022-04-10 00:00:00
美國,獵殺戰場,2022-03-18T00:00:00,峻龍國際有限公司,"Fandom Holdings,LLC.",2,75,-0.013157895,5550,2243,439338,2022-05-30 00:00:00,2022-06-05 00:00:00
日本,指尖上綻放的愛,2023-05-05T00:00:00,威視股份有限公司,GAGA CORPORATION,1,150,1,37500,2100,439150,2023-09-11 00:00:00,2023-09-17 00:00:00
法國,拆彈倒數30分鐘,2022-09-23T00:00:00,仲業股份有限公司,wide,2,144,3,14220,2138,438836,2022-11-14 00:00:00,2022-11-20 00:00:00
日本,七五計劃,2022-09-08T00:00:00,天馬行空數位有限公司,URBAN SALES. s.a.s (“US”),3,85,-0.736024845,17640,2027,437891,2022-09-26 00:00:00,2022-10-02 00:00:00
芬蘭,反恐行動：獨立日,2022-02-18T00:00:00,原創娛樂股份有限公司,REinvent Studios International Sales,1,55,0.341463415,6334,2005,437781,2022-05-02 00:00:00,2022-05-08 00:00:00
日本,燕尾蝶：數位經典版,2021-07-14T00:00:00,光年映畫有限公司,PONY CANYON INC.,3,82,-0.32231405,19525,1993,436641,2023-08-21 00:00:00,2023-08-27 00:00:00
日本,四月物語：數位修復版,2023-08-16T00:00:00,光年映畫有限公司,Rockwell Eyes Inc.,13,388,-0.598759049,88477,1912,436515,2023-08-28 00:00:00,2023-09-03 00:00:00
